source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"allfordent","ТОО AllForDent","https://a4d.kz/content/zerkalo-s-ruchkoy","1973","Зеркало с ручкой","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/lotok","7010","Лоток","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/lotok-dlya-instrumentov-avtoklaviruemyy","1440","Лоток для инструментов автоклавируемый","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/sterilizacionnye-pakety-v-200-sht-57-x-130mm","1398","Стерилизационные пакеты в уп 200 шт 57 x 130мм","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/barrier-film","5122","Barrier Film","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/barrier-film-dispenser","5123","Barrier Film Dispenser","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/kasseta-dlya-sterilizacii-na-8-instrumentov-plastik","1442","Кассета для стерилизации на 8 инструментов пластик","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/upakovochnaya-mashina-dlya-zapechatyvaniya-instrumentov-0","1623","Упаковочная машина для запечатывания инструментов","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/matricy-konturnye-lavsanovye-sekcionnye-1923-shirokie","1173","Матрицы контурные лавсановые (секционные) 1.923-широкие","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/klampy-pakistan","1159","Клампы Пакистан","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/ruchka-1109-dlya-derzhatelya-1369","3001","Ручка 1.109 для держателя (1.369)","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/lateksnyy-shnur-dlya-fiksacii-kofferdama","5129","Латексный шнур для фиксации коффердама","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/podstavka-dlya-sterilizacii-klampov-391212-mest","1140","Подставка для стерилизации клампов 3.912(12 мест)","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/ramka-kofferdama","5111","Рамка коффердама","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/klampy-nabor-3017-no-1-no-7-no-8-no-8a-no-9-no-14-no-201-no-202-no-212-rossiya","1143","Клампы набор 3.017 № 1, № 7, № 8, № 8А, № 9, № 14, № 201, № 202, № 212 Россия","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/fotopolimernaya-lampa-coxo-db686-swift","6373","Фотополимерная лампа COXO DB686 Swift","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/skaysy-strazy-dlya-zubov-assorti-prozrachnye-0","1407","Скайсы стразы для зубов ассорти, прозрачные","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/shtripsy-polistirolovye-microdont","2779","Штрипсы полистироловые Microdont","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
