source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"stomir","ТОО СТОМир","https://stomir.kz/catalog/anesteziruyuschie_sredstva_i_igly/181113044739","1400091","Артикаин с адреналином форте - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/anesteziruyuschie_sredstva_i_igly/181113045342","CKB-217","Шприц карпульный - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112021820","CKB-187","Гладилка серповидная - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112022157","CKB-188","Гладилка шаровидная - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112023452","CKB-183","Экскаватор - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112024216","CKB-190","Зеркало без ручки - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112024624","CKB-191","Пинцет стоматологический - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112031252","CKB-192","Зажим изогнутый (москит) - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112031547","CKB-193","Зажим прямой (москит) - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112032338","CKB-194","Чашки Петри - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112033259","CKB-195","Эндокольцо - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112040633","CKB-199","Штопфер-гладилка - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/181112041812","CKB-200","Зонд терапевтический - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
