source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/rayscan-rct-700-13x10-c-tsefalo-100-implantov/","rayscan-rct-700-13x10-c-tsefalo-100-implantov","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-kofemashina/","50-implantov-kofemashina","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-bestenevoy-nalobnyy-osvetitel-bilumix-headlamp-gen2-belyy/","50-implantov-bestenevoy-nalobnyy-osvetitel-bilumix-headlamp-gen2-belyy","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/65-implantov-bestenevoy-nalobnyy-osvetitel-bilumix-headlamp-2s-chernyy/","65-implantov-bestenevoy-nalobnyy-osvetitel-bilumix-headlamp-2s-chernyy","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/medit-i700-besprovodnoy-noutbuk-lenovo-inter-core-i7-/","medit-i700-besprovodnoy-noutbuk-lenovo-inter-core-i7-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-medit-i700-besprovodnoy-noutbuk-lenovo-inter-core-i7/","50-implantov-medit-i700-besprovodnoy-noutbuk-lenovo-inter-core-i7","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-medit-i700-besprovodnoy-noutbuk-peredvizhnoy-stol-medit-/","50-implantov-medit-i700-besprovodnoy-noutbuk-peredvizhnoy-stol-medit-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/aoralscan-l-provodnoy-noutbuk-lenovo-inter-core-i7-/","aoralscan-l-provodnoy-noutbuk-lenovo-inter-core-i7-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-aoralscan-l-provodnoy-/","50-implantov-aoralscan-l-provodnoy-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-aoralscan-l-provodnoy-peredvizhnoy-stol-shining-3d-/","50-implantov-aoralscan-l-provodnoy-peredvizhnoy-stol-shining-3d-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-aoralscan-l-provodnoy-noutbuk-lenovo-inter-core-i7-/","50-implantov-aoralscan-l-provodnoy-noutbuk-lenovo-inter-core-i7-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
