source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty_/drel_udlinitel/","drel_udlinitel","Дрель-удлинитель","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty_/otvertka_shestigrannaya_1_2_dlya_treshchetki_dlinnaya/","otvertka_shestigrannaya_1_2_dlya_treshchetki_dlinnaya","Отвертка шестигранная 1,2 для трещетки/длинная","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/analogi/implantat_analogovyy_cf_np/","implantat_analogovyy_cf_np","Имплантат аналоговый CF NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty_/rentg_manipulyator_dlya_ustanovki_implantatov_s_rezboy_4_3/","rentg_manipulyator_dlya_ustanovki_implantatov_s_rezboy_4_3","Рентг.манипулятор для установки имплантатов с резьбой 4.3","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_koronki_/osnova_titanovaya_dlya_koronki_3_5kh6_0kh0_5_cf_np/","osnova_titanovaya_dlya_koronki_3_5kh6_0kh0_5_cf_np","Основа титановая для коронки 3,5Х6,0Х0,5 CF NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/kolpachki_/kolpachok_laboratornyy_odnoetapnyy_cuzn_4_8/","kolpachok_laboratornyy_odnoetapnyy_cuzn_4_8","Колпачок лабораторный одноэтапный CuZn. 4,8","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/kolpachki_/kolpachok_vremennyy_s_tsementnoy_fiksatsiey_3_5/","kolpachok_vremennyy_s_tsementnoy_fiksatsiey_3_5","Колпачок временный с цементной фиксацией 3,5","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/formirovateli_desny/formirovatel_desny_4_5_cf_gh_1_0_np/","formirovatel_desny_4_5_cf_gh_1_0_np","Формирователь десны 4.5 CF GH 1.0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/abatmenty_multi_unit_/abatment_multi_unit_4_8_cf_17d_gh_3_0_np/","abatment_multi_unit_4_8_cf_17d_gh_3_0_np","Абатмент MULTI UNIT 4,8 CF 17D GH 3,0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/stoppery/upor_8_0_dlya_sverla_d2_0/","upor_8_0_dlya_sverla_d2_0","Упор 8.0 для сверла D2.0","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
