supplierSource,externalId,canonicalName,sourceUrl,productVariantId,cardStatus
"denti-kz","16472","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-012-almaznyy-obratnyy-konus-19-mm/?oid=16472","dab80e44-01b5-4dd7-b75a-3ae8236c7808","DRAFT_REVIEW"
"denti-kz","16478","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-131-almaznyy-tsilindr-ostrokonechnyy-dlinnyy-22-mm/?oid=16478","8f2e3d59-bc14-4d50-bb4e-7d401aabe4d9","DRAFT_REVIEW"
"denti-kz","16501","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-142-almaznyy-tsilindr-zakruglennyy-dlinnyy-24-mm/?oid=16501","0460aab0-38ff-447f-998a-0d1549d4abcc","DRAFT_REVIEW"
"denti-kz","15804","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/detskie-koronki/koronki-detskie-tsirkonievye-try-in/?oid=15804","7ec337f1-b3a1-4200-a43e-a3898b479594","DRAFT_REVIEW"
"denti-kz","15828","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/detskie-koronki/koronki-detskie-tsirkonievye/?oid=15828","23eec1de-c104-4aca-a086-7d4b1c7f9d53","DRAFT_REVIEW"
"denti-kz","15858","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-pryamoy-multi-osstem/?oid=15858","e3ba5e03-c069-4a38-82f1-dbb31288fd16","DRAFT_REVIEW"
"denti-kz","15861","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy-multi-osstem/?oid=15861","cdf80d76-43a7-41fa-8706-b608761ceab8","DRAFT_REVIEW"
"denti-kz","15897","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/transfery_2/transfer-dlya-otkrytoy-lozhki-osstem/?oid=15897","29ed0d6b-ad6c-4e65-83bb-36f686a4627c","DRAFT_REVIEW"
"denti-kz","15921","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/napravlennaya-kostnaya-regeneratsiya/kostnyy-vint-dlya-nkr/?oid=15921","6c636c41-b621-4493-8a6b-8df8c3e57885","DRAFT_REVIEW"
"denti-kz","15932","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/napravlennaya-kostnaya-regeneratsiya/opornyy-vint-bm/?oid=15932","3b0edf38-c50a-4429-8cf7-e2cab6ecaaa8","DRAFT_REVIEW"
"denti-kz","15956","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortodontiya/komplekt-mseii/?oid=15956","9c37684f-b94a-428a-bee2-d91991d23cd7","DRAFT_REVIEW"
"denti-kz","16048","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-conical-multiunit/?oid=16048","f2e815c7-e979-4dc1-a0be-c44506e3526a","DRAFT_REVIEW"
"denti-kz","16136","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/adgeziv-u-bond-refill-5ml/?oid=16136","04b12d1d-6987-42b0-92b6-7e3aced282b2","DRAFT_REVIEW"
"denti-kz","16153","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/kompozitnyy-material-denfil-refill/?oid=16153","85f58b15-bc45-44f6-859a-fd8e743b0ef9","DRAFT_REVIEW"
"denti-kz","16143","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/kompozitnyy-material-denfil-bulk-flow-mta2-nabor-zapasnykh-a2-2sht/?oid=16143","87ea3b8b-1ded-43bd-ba9a-754f365747e4","DRAFT_REVIEW"
"denti-kz","16341","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/gel-dlya-zapechatyvaniya-fissur-eco-s-normal-komplekt/?oid=16341","ab36ca02-ecdc-4b29-8d24-25d76c8885b1","DRAFT_REVIEW"
"denti-kz","16352","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/adgeziv-vremennyy-u-cem-temp-1sht/?oid=16352","84ba68b9-6ae9-4f36-b3af-145e8ed419ae","DRAFT_REVIEW"
"denti-kz","16434","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-001-almaznyy-sharovidnyy-19-mm/?oid=16434","26839ae7-840f-4606-8438-07423009f751","DRAFT_REVIEW"
"denti-kz","16467","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-012-almaznyy-obratnyy-konus-19-mm/?oid=16467","c015f5f2-a5e4-4b79-a9f0-a5a67d3c6f9f","DRAFT_REVIEW"
"denti-kz","16488","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-140-almaznyy-tsilindr-zakruglennyy-dlinnyy-19-mm/?oid=16488","db911519-dc60-44a7-8e61-4eddba3e8217","DRAFT_REVIEW"
"denti-kz","16496","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-141-almaznyy-tsilindr-zakruglennyy-22-mm/?oid=16496","099a82a6-6a2a-48f0-b32b-767044564eda","DRAFT_REVIEW"
"denti-kz","16529","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-166-almaznyy-iglovidnyy-dlinnyy-24-mm/?oid=16529","8ccf7f2e-72b1-4c8d-96f8-0ad99d7c7bcb","DRAFT_REVIEW"
"denti-kz","16530","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-166-almaznyy-iglovidnyy-dlinnyy-24-mm/?oid=16530","ad9d0ae4-a891-46ba-b2e9-ef2a0380a127","DRAFT_REVIEW"
"denti-kz","15736","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/laboratornoe-oborudovanie/raskhoduemyy-material_1/tsirkonievye-diski-xtcera-xw/?oid=15736","fb5d0b97-c905-4ee8-bac0-47e257104b6d","DRAFT_REVIEW"
"denti-kz","15781","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/diagnostika/mikroskop-luxen/?oid=15781","4a79ef0a-51b0-416d-8569-6cbe6b1b22c5","DRAFT_REVIEW"
"denti-kz","15827","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/detskie-koronki/koronki-detskie-tsirkonievye/?oid=15827","b0a9a78d-d21d-4e12-99b0-386c0eae4543","DRAFT_REVIEW"
"denti-kz","15843","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-t-base-zion-osstem/?oid=15843","0c8d9fb0-ea15-476a-8d7c-993d39d7ced3","DRAFT_REVIEW"
"denti-kz","15868","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy-multi-osstem/?oid=15868","7f9afc71-d174-4777-8dd3-6bdbeff1737a","DRAFT_REVIEW"
"denti-kz","15898","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/transfery_2/transfer-dlya-otkrytoy-lozhki-osstem/?oid=15898","8e6fc909-a935-4420-87a3-c17464cad70f","DRAFT_REVIEW"
"denti-kz","15915","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/napravlennaya-kostnaya-regeneratsiya/kostnyy-vint-dlya-nkr/?oid=15915","ad6adff5-15dd-42a1-87ef-5a76c83ef600","DRAFT_REVIEW"
"denti-kz","15989","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortodontiya/otvertka-s-minirukoyatkoy-mhd-y/?oid=15989","0039c531-9119-4522-9f1a-8896647ad890","DRAFT_REVIEW"
"denti-kz","16047","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-conical-multiunit/?oid=16047","f1f8e938-8708-4cf6-b910-4f3deb98bc48","DRAFT_REVIEW"
"denti-kz","350-implantov-siger-u500-monoblok-22-i-intr-kamera","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/aktsii/350-implantov-siger-u500-monoblok-22-i-intr-kamera/","aa97bb20-07f2-4475-bb65-cdafe708fee5","DRAFT_REVIEW"
"denti-kz","16062","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-conical-multiunit/?oid=16062","0daa45b2-bcca-4d7d-897f-5a714e6298fd","DRAFT_REVIEW"
"denti-kz","16117","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/servisnye-tovary/noutbuk-dlya-paketnykh-predlozheniy/?oid=16117","18f9a217-934b-4510-9e8b-ee12b66b28a0","DRAFT_REVIEW"
"denti-kz","16161","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/kompozitnyy-material-dvoynogo-otverzhdeniya-dual-core-9-gr/?oid=16161","b9797fbc-0f2c-4e0b-9783-450912b74640","DRAFT_REVIEW"
"denti-kz","16304","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/individualnyy-ukhod/mobilnaya-led-lampa-dlya-aktivatsii-otbelivaniya-zubov-blancone-arcus/?oid=16304","42eee1dc-ec56-4b53-81b4-79ef180a2d79","DRAFT_REVIEW"
"denti-kz","16315","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/individualnyy-ukhod/zhidkiy-kafferdam-blancone-gingival-barrier/?oid=16315","79dafa6e-73f6-484e-bdd3-2c21aaa15abb","DRAFT_REVIEW"
"denti-kz","16429","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-001-almaznyy-sharovidnyy-19-mm/?oid=16429","40900427-3338-4988-826e-1423c96837b7","DRAFT_REVIEW"
"denti-kz","16455","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-002-almaznyy-sharovidnyy-s-vorotnichkom-19-mm/?oid=16455","8e29b73c-353b-41e7-8d3d-f9e6986901b4","DRAFT_REVIEW"
"denti-kz","16471","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-012-almaznyy-obratnyy-konus-19-mm/?oid=16471","6c17e0fe-84e8-4582-8c21-b67b7b8524b5","DRAFT_REVIEW"
"denti-kz","16474","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-012-almaznyy-obratnyy-konus-19-mm/?oid=16474","7820f21b-7b92-4388-93ce-e8a766dfa50d","DRAFT_REVIEW"
"denti-kz","16491","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-141-almaznyy-tsilindr-zakruglennyy-22-mm/?oid=16491","beaff6c5-4906-4316-b27f-67c19477bbb3","DRAFT_REVIEW"
"denti-kz","16492","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-141-almaznyy-tsilindr-zakruglennyy-22-mm/?oid=16492","5e38a5f9-c2dd-418a-94f0-477b9ffa09a7","DRAFT_REVIEW"
"denti-kz","16508","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-142-almaznyy-tsilindr-zakruglennyy-dlinnyy-24-mm/?oid=16508","3b46fedc-d4de-41e2-bc37-21ac8a2befb3","DRAFT_REVIEW"
"denti-kz","15771","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/servisnye-tovary/komplekt-obivki-stomatologicheskoy-ustanovki/?oid=15771","4bfecd44-5ace-4f04-b49d-d24638358f9a","DRAFT_REVIEW"
"denti-kz","15803","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/detskie-koronki/koronki-detskie-tsirkonievye-try-in/?oid=15803","47bf58c8-8ec9-429f-aaa6-f6fe17a8da92","DRAFT_REVIEW"
"denti-kz","15841","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-t-base-zion-osstem/?oid=15841","3d1e9cc6-317d-4deb-a9ac-49e8e426a7fe","DRAFT_REVIEW"
"denti-kz","15846","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-t-base-zion-osstem/?oid=15846","01639fca-1258-41aa-a68c-d8ce5e82537c","DRAFT_REVIEW"
"denti-kz","15876","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy-multi-osstem/?oid=15876","08c113d6-57ce-49f1-b1aa-44f2e97bb8f4","DRAFT_REVIEW"
"denti-kz","15879","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy-multi-osstem/?oid=15879","27e11f0f-3b8e-4108-917a-3dcaa197db1a","DRAFT_REVIEW"
"denti-kz","15918","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/napravlennaya-kostnaya-regeneratsiya/kostnyy-vint-dlya-nkr/?oid=15918","9fd14a42-5d93-4b96-8a16-cf52677a54be","DRAFT_REVIEW"
"denti-kz","15925","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/napravlennaya-kostnaya-regeneratsiya/kostnyy-vint-dlya-nkr/?oid=15925","030d9b4d-10df-4a83-ad2a-32dcf925b60b","DRAFT_REVIEW"
"denti-kz","15948","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortodontiya/vint-bmk-biomaterials/?oid=15948","3d3ba223-9b70-4f37-9598-36186fe43a6b","DRAFT_REVIEW"
"denti-kz","16001","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortodontiya/ortodonticheskiy-nabor-acr-sistemy-sm02-1/?oid=16001","5e3cee91-2a96-4c84-8885-0fbb6e0e7b69","DRAFT_REVIEW"
"denti-kz","16028","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortodontiya/nasadka-spiralnaya/?oid=16028","dd330eb1-fd16-4d67-977f-4bbe4f0dcd12","DRAFT_REVIEW"
"denti-kz","16056","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-conical-multiunit/?oid=16056","54dd402b-38b5-4d1b-a5e2-24ecb5a740e1","DRAFT_REVIEW"
"denti-kz","16069","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/tsilindr-plastikovyy-multiunit/?oid=16069","20e503b5-f0a6-4396-a40c-415f82078ca8","DRAFT_REVIEW"
"denti-kz","16135","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/adgeziv-u-cem-premium-universal-3-gr/?oid=16135","0db65337-e5a8-4149-b0a5-aab3bc07781e","DRAFT_REVIEW"
"denti-kz","16140","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/biokeramicheskaya-pasta-well-root-st-2gr-1sht/?oid=16140","150468e7-9e7f-4918-8634-9c4a7518f257","DRAFT_REVIEW"
"denti-kz","16156","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/kompozitnyy-material-denfil-nabor-a-a1-a2-a3-a3-5-b2/?oid=16156","dcb120e2-c6ea-4710-810a-31b44e79edfd","DRAFT_REVIEW"
"denti-kz","16428","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-001-almaznyy-sharovidnyy-19-mm/?oid=16428","0cba76e6-6e35-43ec-82bc-02edaf7b4b89","DRAFT_REVIEW"
"denti-kz","16443","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-001-almaznyy-sharovidnyy-19-mm/?oid=16443","a28b1de0-2df3-4d08-86fe-8898de2ddc45","DRAFT_REVIEW"
"denti-kz","16469","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-012-almaznyy-obratnyy-konus-19-mm/?oid=16469","13740b2b-9082-4c3d-a28d-7da80ba54bad","DRAFT_REVIEW"
"denti-kz","16484","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-140-almaznyy-tsilindr-zakruglennyy-dlinnyy-19-mm/?oid=16484","c6ad9379-42a6-48c4-bc4d-de49fb445e47","DRAFT_REVIEW"
"denti-kz","16507","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-142-almaznyy-tsilindr-zakruglennyy-dlinnyy-24-mm/?oid=16507","58ce8b25-502c-4eb4-89dd-8e475a5dbac4","DRAFT_REVIEW"
"denti-kz","15767","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/laboratornoe-oborudovanie/zubotekhnicheskoe-oborudovanie/pech-dlya-sinterizatsii-ztcf-30b-sic/?oid=15767","c4001948-d000-4de5-9078-e1d56890a2c3","DRAFT_REVIEW"
"denti-kz","15856","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-pryamoy-multi-osstem/?oid=15856","538846b4-3c0a-4e85-a8ed-2952a0432ca6","DRAFT_REVIEW"
"denti-kz","15873","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy-multi-osstem/?oid=15873","2ec2c6e0-b2cd-46d7-a659-f6015f3f6783","DRAFT_REVIEW"
"denti-kz","15888","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/vinty/vint-abatmenta-tsmcs14-osstem/?oid=15888","31f6e475-b362-44b1-9089-d200b054e699","DRAFT_REVIEW"
"denti-kz","15916","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/napravlennaya-kostnaya-regeneratsiya/kostnyy-vint-dlya-nkr/?oid=15916","511da084-dfc7-4b5f-bf2c-605d76e7dbd7","DRAFT_REVIEW"
"denti-kz","15931","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/napravlennaya-kostnaya-regeneratsiya/opornyy-vint-bm/?oid=15931","1ed0a804-3ce2-4302-89e4-971812377545","DRAFT_REVIEW"
"denti-kz","15952","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortodontiya/komplekt-mseii/?oid=15952","25731f8e-47aa-47fa-922d-a1d6072a69a8","DRAFT_REVIEW"
"denti-kz","15976","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/khirurgiya_1/sverlo-bmk-biomaterials/?oid=15976","04c0a075-8e73-45c4-bf16-de56ea2b08bd","DRAFT_REVIEW"
"denti-kz","10-implantov-bonusy","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/aktsii/10-implantov-bonusy/","6cc6b68d-07cc-45b1-b797-22bc6f333d9e","DRAFT_REVIEW"
"denti-kz","16025","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/sterilizatsionny-lotok-205-165-25mm-dlya-10-instrumentov-de-1793/?oid=16025","951ce528-f8a3-4f86-8eee-cbf69f5e6f5c","DRAFT_REVIEW"
"denti-kz","16064","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-conical-multiunit/?oid=16064","6522c58c-0d40-4013-8b61-61d7bb7323eb","DRAFT_REVIEW"
"denti-kz","ortodonticheskie-mini-vinty-40-sht-instrumenty-dlya-raboty-ruchnye-i-mashinnye","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/aktsii/ortodonticheskie-mini-vinty-40-sht-instrumenty-dlya-raboty-ruchnye-i-mashinnye/","74f26e92-0701-46c6-b55d-7deacc879181","DRAFT_REVIEW"
"denti-kz","ustanovka-miglionico-ng-50-implantov-dio-v-podarok","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/aktsii/ustanovka-miglionico-ng-50-implantov-dio-v-podarok/","cb966fe9-aa35-4c6b-a3e5-009c48d58e2d","DRAFT_REVIEW"
"denti-kz","16162","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/kompozitnyy-material-dvoynogo-otverzhdeniya-dual-core-9-gr/?oid=16162","d3081501-9af8-4686-bb84-9d37429b0e03","DRAFT_REVIEW"
"denti-kz","16220","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/stomatologicheskie-kresla/stul-assistenta-miglionico/?oid=16220","5b9011ac-d730-4fe3-b204-425ab1496eb0","DRAFT_REVIEW"
"denti-kz","16344","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/gel-dlya-ftorirovaniya-eazigel/?oid=16344","7f39627c-d5ab-40d0-985f-3ae45cad2e93","DRAFT_REVIEW"
"denti-kz","16355","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/shprits-applikator-dlya-kapsul/?oid=16355","3cf9b739-68c0-462f-98fd-e231f7dceaa6","DRAFT_REVIEW"
"denti-kz","16442","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-001-almaznyy-sharovidnyy-19-mm/?oid=16442","dee7029f-5c05-4dec-9201-42a90098fd15","DRAFT_REVIEW"
"denti-kz","16450","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-001-almaznyy-sharovidnyy-19-mm/?oid=16450","21cca829-e3a4-496d-ad8e-86d35ece78c6","DRAFT_REVIEW"
"denti-kz","16511","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-160-almaznyy-plamevidnyy-tonkiy-22-mm/?oid=16511","f99bfccf-1fed-476d-b29e-7861e163f797","DRAFT_REVIEW"
"denti-kz","16527","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-166-almaznyy-iglovidnyy-dlinnyy-24-mm/?oid=16527","ffcb1e26-8f26-48bb-9947-cbe35da6880e","DRAFT_REVIEW"
"denti-kz","16540","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-172-almaznyy-konus-s-ploskim-kontsom-22-mm/?oid=16540","f3c924a6-15ce-4392-b5ef-daac47ea8c5d","DRAFT_REVIEW"
"denti-kz","15922","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/napravlennaya-kostnaya-regeneratsiya/kostnyy-vint-dlya-nkr/?oid=15922","ded82f54-b43d-4e1e-876e-dea6822878b7","DRAFT_REVIEW"
"denti-kz","15959","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/khirurgiya_1/fiksator-pinov/?oid=15959","77ce6cd9-1f49-47e0-a82a-76b3b516a6a6","DRAFT_REVIEW"
"denti-kz","15985","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/napravlennaya-kostnaya-regeneratsiya/nkr-nabor-bmk-biomaterials-bone-tack-kit/?oid=15985","c89be326-10eb-451a-a2d1-0e3ed250308e","DRAFT_REVIEW"
"denti-kz","16058","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-conical-multiunit/?oid=16058","f69bfea6-a908-4d34-b38e-15155fd7200c","DRAFT_REVIEW"
"denti-kz","16139","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/adgeziv-u-cem-premium-1sht-universal-9-gr/?oid=16139","138abecf-032b-44ab-a24f-853edce6c577","DRAFT_REVIEW"
"denti-kz","16154","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/instrumenty_3/ortopediya-i-terapiya/raskhodnyy-material/kompozitnyy-material-denfil-refill/?oid=16154","b85c844d-6edb-4ae9-b220-ef4b17c21e1e","DRAFT_REVIEW"
"denti-kz","16244","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/raskhodnyy-material_1/rulon/?oid=16244","92205c1d-d1c3-40e3-92fa-cd15ddea2921","DRAFT_REVIEW"
"denti-kz","16308","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/individualnyy-ukhod/gel-dlya-professionalnogo-otbelivaniya-zubov-blancone-click-nabor-na-12-patsientov/?oid=16308","59618720-8d16-4086-8561-8c1c83da16c7","DRAFT_REVIEW"
"denti-kz","16395","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/pervonachalnoe-sverlo-master-uf06/?oid=16395","54735fe3-8cf1-4b80-858f-a343824310e3","DRAFT_REVIEW"
"denti-kz","16432","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-001-almaznyy-sharovidnyy-19-mm/?oid=16432","c7b4bdee-f1e5-4f0a-a569-d40796e680aa","DRAFT_REVIEW"
"denti-kz","16444","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-001-almaznyy-sharovidnyy-19-mm/?oid=16444","4cc107fa-58d0-4c35-b114-8dbe72046275","DRAFT_REVIEW"
"denti-kz","16461","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/nakonechniki/bor-004-almaznyy-sharovidnyy-22-mm/?oid=16461","2be0ef47-a492-4b7a-9678-36f2e9ea0a11","DRAFT_REVIEW"
